operator,id,date,date_raw,username,title,full_text,company_reply,is_resolved,satisfaction,description_preview,keywords,view_count,upvote_count,url,banka_key,banka_label,ay_str,kelime_sayisi
İş Bank,34175207,2025-11-08,08 Kasım 2025 16:47,Onur,"İşCep Uygulamasına Giriş Yapılamıyor, Bankacılık İşlemleri Aksıyor","3 gündür Redmi Note 11 Pro model telefonumda İşCep uygulamasına giriş yapamıyorum. Uygulamayı açtığımda sistem beni direkt olarak atıyor ve uygulama kapanıyor, hiçbir şekilde giriş yapamıyorum. Defalarca uygulamayı silip tekrar yükledim, telefonumu yeniden başlattım ancak sorun devam ediyor. Sadece İşCep uygulamasında bu problemi yaşıyorum, diğer uygulamalarda herhangi bir sorun yok.
Müşteri hizmetleriyle iletişime geçtiğimde uygulamayı tekrar yüklememi önerdiler fakat bu da çözüm olmadı. 3 gündür bankacılık işlemlerimi gerçekleştiremiyorum ve ciddi mağduriyet yaşıyorum. Mağduriyetimin giderilmesini ve uygulamanın sorunsuz şekilde çalışmasını talep ediyorum.
Telefon numaram: 5058****16",,Çözülmedi,1.0,"3 gündür Redmi Note 11 Pro model telefonumda İşCep uygulamasına giriş yapamıyorum. Uygulamayı açtığımda sistem beni direkt olarak atıyor ve uygulama kapanıyor, hiçbir şekilde giriş yapamıyorum. Defalarca uygulamayı silip tekrar yükledim, telefonumu yeniden başlattım ancak sorun devam ediyor. Sadece",,0.0,0.0,https://www.sikayetvar.com/is-bankasi/iscep-uygulamasina-giris-yapilamiyor-bankacilik-islemleri-aksiyor,IsBank,İşBankası,2025-11,84
İş Bank,34175218,2025-11-08,08 Kasım 2025 16:47,Şükran,Dijital Kredi Kartım Alışverişlerde Sürekli Hata Veriyor Mağduriyetim Giderilmiyor,"İş Bankası dijital kredi kartımı yaklaşık 1 aydır kullanamıyorum. Özellikle son 4 gündür Media Markt’ta alışveriş yapmak istediğimde “kart sahibinin bunu yapma yetkisi yok” şeklinde bir hata alıyorum. Aynı sorunu farklı mağaza ve internet sitelerinde de defalarca (toplamda 20 kez) denememe rağmen yaşadım. Kartımda yeterli bakiye bulunmasına rağmen hiçbir şekilde alışveriş yapamıyorum.
Bu süreçte müşteri hizmetleriyle iletişime geçtim ancak “dönüş yapacağız” denilmesine rağmen tarafıma herhangi bir geri dönüş yapılmadı ve ilgisiz bir yaklaşım sergilendi. Yaşadığım mağduriyetin giderilmesini ve tarafıma en kısa sürede dönüş yapılmasını talep ediyorum.",,Çözülmedi,1.0,İş Bankası dijital kredi kartımı yaklaşık 1 aydır kullanamıyorum. Özellikle son 4 gündür Media Markt’ta alışveriş yapmak istediğimde “kart sahibinin bunu yapma yetkisi yok” şeklinde bir hata alıyorum. Aynı sorunu farklı mağaza ve internet sitelerinde de defalarca (toplamda 20 kez) denememe rağmen ya,Kredi Kartı,0.0,0.0,https://www.sikayetvar.com/is-bankasi/dijital-kredi-kartim-alisverislerde-surekli-hata-veriyor-magduriyetim-giderilmiyor,IsBank,İşBankası,2025-11,86
İş Bank,34176345,2025-11-08,08 Kasım 2025 19:25,Selim,Mobil Hesap Açılışı Sonrası Uzun Süre Bilgilendirme Ve Hesap Aktivasyonu Yapılmadı,"08.11.2025 tarihinde İş Bankası mobil bankacılık uygulaması üzerinden hesap açılışı yapmak istedim. Uygulama yönlendirmesiyle Ziraat Bankası’ndan İş Bankası’nın verdiği IBAN’a iki kez 1 TL gönderdim. İşlemlerim başarılı şekilde gerçekleşti ancak aradan 9-10 saat geçmesine rağmen hesabım hâlâ açılmadı ve herhangi bir bilgilendirme almadım.
Başvuru sırasında kullandığım telefon numaram: 0505****670. Hesap açılışını tamamen mobil uygulama üzerinden yaptım ve ilk defa böyle bir sorunla karşılaşıyorum. Sadece 1 TL’lik gönderim yaptım, başka bir ödeme talep edilmedi.
Hesabımın bir an önce açılmasını talep ediyorum.",,Çözülmedi,3.0,08.11.2025 tarihinde İş Bankası mobil bankacılık uygulaması üzerinden hesap açılışı yapmak istedim. Uygulama yönlendirmesiyle Ziraat Bankası’ndan İş Bankası’nın verdiği IBAN’a iki kez 1 TL gönderdim. İşlemlerim başarılı şekilde gerçekleşti ancak aradan 9-10 saat geçmesine rağmen hesabım hâlâ açılmad,Hesap,430.0,0.0,https://www.sikayetvar.com/is-bankasi/mobil-hesap-acilisi-sonrasi-uzun-sure-bilgilendirme-ve-hesap-aktivasyonu-yapilmadi,IsBank,İşBankası,2025-11,80
İş Bank,34176349,2025-11-08,08 Kasım 2025 19:25,Gamze,Yanlış Yönlendirme Sonucu Mağduriyet Yaşadım,"08.11.2025 tarihinde, TOKİ başvurusu yaptığımı düşünerek sahte bir web sitesine yönlendirildim. Site, e-Devlet giriş ekranına benziyordu ve bu nedenle güvenerek işlem yaptım. FAST yöntemiyle Se**** Ça******* adına, TR73 **** **** **** **** **** 63 IBAN’ına 12.138 TL transfer ettim. Kısa süre sonra işlemin hatalı olduğunu fark edip ek ödeme yapmadım. Hemen müşteri hizmetlerini arayarak işlem iptali talep ettim ancak yardımcı olmadılar, destek rica ediyorum.
Durumu hemen karakola bildirerek resmi şikayetimi oluşturdum ve aynı gün içinde İş Bankası müşteri hizmetleriyle iletişime geçtim. Ancak müşteri hizmetleri, işlemin iptal edilemeyeceğini ve savcılıkla görüşmem gerektiğini belirtti.
Bu işlemin tamamen benim bilgim dışında gerçekleştiğini belirtmek isterim. İş Bankası’ndan talebim, yapılan işlemin detaylı olarak incelenmesi ve mümkünse iade sürecinin başlatılmasıdır. Mağduriyetimin giderilmesini rica ediyorum.",Mağduriyetim giderilmedi koskoca banka gerçekten yazık ya yıllardır ben bu bankayı kullanıyorum ona rağmen böyle kayıtsız kalmaları...,Çözülmedi,1.0,"08.11.2025 tarihinde, TOKİ başvurusu yaptığımı düşünerek sahte bir web sitesine yönlendirildim. Site, e-Devlet giriş ekranına benziyordu ve bu nedenle güvenerek işlem yaptım. FAST yöntemiyle Se**** Ça******* adına, TR73 **** **** **** **** **** 63 IBAN’ına 12.138 TL transfer ettim. Kısa süre sonra i",FAST,0.0,0.0,https://www.sikayetvar.com/is-bankasi/yanlis-yonlendirme-sonucu-magduriyet-yasadim,IsBank,İşBankası,2025-11,118
İş Bank,34176811,2025-11-08,08 Kasım 2025 20:27,Sara,Satış Emri İptali Nedeniyle Maddi Zarar Ve Mağduriyet,"4 ve 5 Kasım 2025 tarihlerinde İşCep mobil uygulaması üzerinden CRDFA hissesiyle ilgili satış işlemlerim sırasında ciddi bir sorun yaşadım. 22.000 TL’nin üzerinde bir tutarla işlem yapıyordum ve iki gün üst üste kâr elde etmiş olmama rağmen satış emirlerim iptal edildi. Uygulamada “BIST’e girildi” ifadesinin ardından “iptal edildi” uyarısı çıktı, fakat nedenine dair hiçbir açıklama yapılmadı. Hesabımda yeterli bakiye ve hisse bulunuyordu, teknik veya başka bir engel yoktu.
Bir yılı aşkın süredir İşCep’i kullanıyorum ve bugüne kadar alım-satım işlemlerinde sorun yaşamamıştım. Ancak en çok kâr elde ettiğim gün satış emrimin iptal edilmesi nedeniyle yaklaşık 3.000 TL zarar ettim. Sonraki gün hisse fiyatı düşünce satış emrim gerçekleşti, fakat bu süreçte mağdur oldum.
Bu mağduriyetimin giderilmesini ve maddi zararımın karşılanmasını talep ediyorum. Ayrıca benzer bir durumun tekrar yaşanmaması için gerekli incelemenin yapılmasını rica ediyorum.",,Çözülmedi,1.0,4 ve 5 Kasım 2025 tarihlerinde İşCep mobil uygulaması üzerinden CRDFA hissesiyle ilgili satış işlemlerim sırasında ciddi bir sorun yaşadım. 22.000 TL’nin üzerinde bir tutarla işlem yapıyordum ve iki gün üst üste kâr elde etmiş olmama rağmen satış emirlerim iptal edildi. Uygulamada “BIST’e girildi” i,Hisse,0.0,0.0,https://www.sikayetvar.com/is-bankasi/satis-emri-iptali-nedeniyle-maddi-zarar-ve-magduriyet,IsBank,İşBankası,2025-11,132
İş Bank,34177810,2025-11-08,08 Kasım 2025 22:45,Zeynep,Borcum Bittiği Halde Findeks’te Kanuni Takip Kaydı Ve Promosyon Blokesi Sorunu,"İş Bankası Acıbadem İstanbul Şubesi’nden yapılandırma borcumu yaklaşık 6 ay önce tamamen ödedim. Ödemelerim
internet bankacılığı
üzerinden, otomatik olarak hesabımdan kesildi. Buna rağmen Findeks raporumda hâlâ “kanuni takip” ifadesi yer almakta ve borcum bitmiş olmasına rağmen bu kayıt silinmedi. Ayrıca, emekli promosyonum da bloke edildiği için yeni promosyon başvurusu yapamıyorum.
Sorunumun çözümü için Acıbadem Şubesi’ne defalarca başvurdum, ancak bana sadece avukat numarası verildi ve başka bir açıklama yapılmadı. Avukatı aradığımda ise herhangi bir borcumun olmadığını belirtti. Tüm bu süreçte kredi kartı ve kredi başvurularım olumsuz sonuçlandı; bu durum özellikle kanser hastası bir yakınımın tedavi sürecinde beni ciddi şekilde mağdur etti.
Borcumun tamamen bittiğinin Findeks raporuma yansıtılmasını, “kanuni takip” kaydının kaldırılmasını ve promosyon üzerindeki blokenin kaldırılmasını talep ediyorum. Mağduriyetimin acilen giderilmesini rica ediyorum.",İş bankasının umurumda değil yargıya başvuracağım,Çözüldü,1.0,"İş Bankası Acıbadem İstanbul Şubesi’nden yapılandırma borcumu yaklaşık 6 ay önce tamamen ödedim. Ödemelerim internet bankacılığı üzerinden, otomatik olarak hesabımdan kesildi. Buna rağmen Findeks raporumda hâlâ “kanuni takip” ifadesi yer almakta ve borcum bitmiş olmasına rağmen bu kayıt silinmedi. A",Kredi Kartı,0.0,0.0,https://www.sikayetvar.com/is-bankasi/borcum-bittigi-halde-findekste-kanuni-takip-kaydi-ve-promosyon-blokesi-sorunu,IsBank,İşBankası,2025-11,122
İş Bank,34178478,2025-11-09,09 Kasım 2025 00:31,Ersin,Maximum Genç Kredi Kartı Yıllık Üyelik Ücretinin İadesi Talebi,"Sonu 2509 ile biten Maximum Genç kredi kartımdan, 527,50 TL yıllık üyelik ücreti adı altında 04.11.2025 tarihinde kesinti yapılmıştır. Aidat ücretinin, aşağıda belirtilen kanun hükümleri gereği ve ekstra hiçbir şarta bağlanmaksızın iptalini ve tarafıma iade edilmesini talep ediyorum.
Tüketici Kanunu'nun 28 Mayıs 2014 tarihli 31. maddesinin 3. fıkrasına göre; kart çıkaran kuruluşlar, tüketicilere yıllık üyelik aidatı ve benzeri isim altında ücret tahsil etmedikleri bir kredi kartı türü sunmak zorundadır. Ayrıca, 4822 sayılı Kanun ile değişik 4077 sayılı Tüketicinin Korunması Hakkında Kanun'un ""Sözleşmedeki Haksız Şartlar"" başlıklı 6. maddesi gereğince, bankanızın almakta olduğu üyelik ücreti herhangi bir hizmet karşılığı olmadığından, söz konusu sözleşme şartı önceden hazırlanmış ve özellikle standart sözleşmede yer aldığı için içeriğine etki edilmeyip müzakere edilemediğinden haksız şarttır.
13. Hukuk Dairesince verilen 2011/4736 esas, 2011/11579 sayılı son karara göre; söz konusu yıllık kart ücreti aidatının BK'nın 125. maddesi ve HGK'nın 2010/1-93-88 sayılı kararı uyarınca geriye dönük kesilen kart aidatlarının da iadesi gerektiğine dair kesin hüküm bulunmaktadır. Aksi durumda hukuki süreci başlatıp, yasal yollara ve Tüketici Hakem Heyeti'ne başvuracağımı beyan eder, dilekçe vererek İş Bankası'na ait hesap, kredi kartı ve talimatlarımı iptal edeceğimi bilgilerinize sunarım.",,Çözüldü,1.0,"Sonu 2509 ile biten Maximum Genç kredi kartımdan, 527,50 TL yıllık üyelik ücreti adı altında 04.11.2025 tarihinde kesinti yapılmıştır. Aidat ücretinin, aşağıda belirtilen kanun hükümleri gereği ve ekstra hiçbir şarta bağlanmaksızın iptalini ve tarafıma iade edilmesini talep ediyorum. Tüketici Kanunu",Maximum Kart,0.0,0.0,https://www.sikayetvar.com/is-bankasi/maximum-genc-kredi-karti-yillik-uyelik-ucretinin-iadesi-talebi,IsBank,İşBankası,2025-11,184
İş Bank,34178795,2025-11-09,09 Kasım 2025 01:28,Tuncay,Söz Verilen Aidatsız Karttan Beklenmedik Yıllık Ücret Kesintisi,"İş Bankası Kayseri Şubesi üzerinden aldığım Ticari turizm Kart’ı (kart numarası: 1419 ile biten) aktif olarak kullanmaktayım. 15/08/2025 tarihinde kartımdan 2.591,40 TL tutarında yıllık kart aidatı kesilmiştir. Kart başvurusu sırasında bana ilk iki yıl boyunca aidat alınmayacağı ve herhangi bir kesinti olursa iade edileceği bilgisi verilmişti. Buna rağmen, ilk kez böyle bir kesintiyle karşılaştım.
Aidatın iadesi için müşteri hizmetleriyle iletişime geçtim ancak talebim kabul edilmedi. Kartımda aylık ortalama 2.500 TL civarında harcama yapıyorum ve kartımı düzenli olarak kullanıyorum. Sözleşmede belirtilen koşullara uyulmadığı için, kesilen kart aidatının tarafıma iade edilmesini talep ediyorum.",,Çözüldü,1.0,"İş Bankası Kayseri Şubesi üzerinden aldığım Ticari turizm Kart’ı (kart numarası: 1419 ile biten) aktif olarak kullanmaktayım. 15/08/2025 tarihinde kartımdan 2.591,40 TL tutarında yıllık kart aidatı kesilmiştir. Kart başvurusu sırasında bana ilk iki yıl boyunca aidat alınmayacağı ve herhangi bir kesi",Kredi Kartı,611.0,0.0,https://www.sikayetvar.com/is-bankasi/soz-verilen-aidatsiz-karttan-beklenmedik-yillik-ucret-kesintisi,IsBank,İşBankası,2025-11,91
İş Bank,34179090,2025-11-09,09 Kasım 2025 03:00,İbrahim,Güvenlik Nedeniyle Kapatılan Kartım Nedeniyle Online Alışveriş Yapamıyorum,"İş Bankası Maximum kredi kartımda çok sayıda harcama itirazı yaptığım için, (yanlışlıkla çok defa yapıldı) hepsi reddedildi ve güvenlik gerekçesiyle kartım internet alışverişlerine kapatıldı. Bana herhangi bir ödeme yapılmadı, harcama itirazım onaylanmadı. Yani gereksiz bir güvenlik önlemi nedeniyle büyük bir mağduriyet yaşıyorum. Yaklaşık 1 yıldan uzun süredir bu nedenle hiçbir online alışverişimi gerçekleştiremiyorum ve sorun hâlâ devam ediyor. Yalova Merkez şubesine bağlıyım ve bu süreçte
müşteri hizmetleri
yle defalarca iletişime geçmeme rağmen herhangi bir çözüm sunulmadı.
Her türlü internet alışverişinde (Turkcell'in kendi uygulaması olan Paycell'den anneanneme internet paketi bile alamadım, Apple Store, Yemeksepeti, Trendyol gibi platformlarda) kartım kullanılamıyor. Mobil uygulama üzerinden kartı açmayı denedim, hatta yeni kart talep ettim ancak sorun çözülmedi. Bu nedenle birçok indirim ve kampanyayı kaçırdım, internet çağındayken online olarak temel ihtiyaçlarımı bile karşılayamıyorum.
Ben böyle bir güvenlik önlemi istemiyorum. İş Bankası kartımın internet alışverişlerine tekrar açılmasını ve daha fazla mağduriyet yaşamak istemiyorum.","guvenlik-nedeniyle-kapatilan-kartim-nedeniyle-online-alisveris-yapamiyorum-1.jpg
Sorunum hala çözülmedi müşteri hizmetleri de yetersiz artık çözülsün lütfen",Çözülmedi,2.0,"İş Bankası Maximum kredi kartımda çok sayıda harcama itirazı yaptığım için, (yanlışlıkla çok defa yapıldı) hepsi reddedildi ve güvenlik gerekçesiyle kartım internet alışverişlerine kapatıldı. Bana herhangi bir ödeme yapılmadı, harcama itirazım onaylanmadı. Yani gereksiz bir güvenlik önlemi nedeniyle",Maximum Kart,0.0,0.0,https://www.sikayetvar.com/is-bankasi/guvenlik-nedeniyle-kapatilan-kartim-nedeniyle-online-alisveris-yapamiyorum,IsBank,İşBankası,2025-11,146
İş Bank,34179759,2025-11-09,09 Kasım 2025 10:41,Ramazan,"Şubesiz İlçede İşCep'e Giremiyorum, Çözüm Sunulmuyor","İş Bankası’nın mobil uygulaması İşCep’i yeni aldığım Apple cep telefonuma yükledim. Uygulamayı aktifleştirmek istediğimde, mobil onay kodu talep edildi. Ancak uygulama henüz bu telefonda tanımlı olmadığı için SMS ile onay kodu gelmesi gerekiyordu fakat hiçbir şekilde SMS ulaşmadı. Bu nedenle uygulam
...","Ramazan 11 Kasım 2025 20:38 Uşak Banaz şubesine gittim, orada sorun çözüldü, teşekkür ediyorum çalışanlara",Çözüldü,5.0,,,2478.0,0.0,https://www.sikayetvar.com/is-bankasi/subesiz-ilcede-iscepe-giremiyorum-cozum-sunulmuyor,IsBank,İşBankası,2025-11,42
İş Bank,34180549,2025-11-09,09 Kasım 2025 12:54,Güven,Yatırım Hesabımdan Düzenli Olarak Kesilen Saklama Ücretlerinin İadesini Ve Sonlandırılmasını Talep Ediyorum,"İş Bankası mobil uygulaması üzerinden kullandığım yatırım hesabımdan, 8 Kasım 2025 tarihinde yaklaşık 500 TL tutarında “yatırım saklama ücreti” adı altında bir kesinti yapılmıştır. Benzer şekilde, bu ücretin her 3 ayda bir hesabımdan düzenli olarak kesildiğini fark ettim. Hesabım 2013 yılından beri aktif ve bu kesintiler mevduatsız yatırım hesabım üzerinden, tamamen mobil uygulama aracılığıyla gerçekleşmektedir.
Konu ile ilgili olarak
müşteri hizmetleri
yle görüştüm; bana bu ücretin SPK tarafından alındığı ve tüm aracı kurumlar tarafından yansıtıldığı söylendi. Ancak, piyasada bazı firmaların bu ücreti müşterilerine yansıtmadığını belirttiğimde, müşteri temsilcisi bunun doğru olmadığını ifade etti. Oysa benim araştırmalarım ve deneyimlerim, bazı aracı kurumların bu kesintiyi müşterilerine yansıtmadığını gösteriyor.
Daha önce yapılan tüm saklama ücreti kesintilerinin tarafıma iadesini ve bundan sonra bu ücretin yatırım hesabımdan alınmamasını talep ediyorum. Yatırım hesabımın müşteri numarası son 4 hanesi: 1582’dir.",,Çözülmedi,1.0,"İş Bankası mobil uygulaması üzerinden kullandığım yatırım hesabımdan, 8 Kasım 2025 tarihinde yaklaşık 500 TL tutarında “yatırım saklama ücreti” adı altında bir kesinti yapılmıştır. Benzer şekilde, bu ücretin her 3 ayda bir hesabımdan düzenli olarak kesildiğini fark ettim. Hesabım 2013 yılından beri",Yatırım Hesabı,0.0,2.0,https://www.sikayetvar.com/is-bankasi/yatirim-hesabimdan-duzenli-olarak-kesilen-saklama-ucretlerinin-iadesini-ve-sonlandirilmasini-talep-ediyorum,IsBank,İşBankası,2025-11,132
İş Bank,34180780,2025-11-09,09 Kasım 2025 13:27,Cem,Küsur Hisse Senetleri Nedeniyle Yatırım Hesabımı Dijital Olarak Kapatamıyorum,"İş Bankası’nda bulunan yatırım hesabımı kapatmak istiyorum ancak hesabımda kalan 1-2 TL değerindeki küsurlu hisse senedi payları nedeniyle bu işlemi gerçekleştiremiyorum. Mobil uygulama üzerinden birçok işlem yapılabiliyorken, bu küçük paylar için şubeye gitmem gerektiği söyleniyor. Özellikle günümüzde pek çok bankacılık işlemi dijital olarak çözülebilirken, bu konuda hala şubeye yönlendirilmek büyük bir zaman kaybı ve mağduriyet yaratıyor.
Konu hakkında müşteri hizmetleriyle iletişime geçtiğimde de yine şubeye gitmem gerektiği belirtildi. Şube adı ise belirtilmedi. Hesabımın müşteri numarası: 2401-894973.
Yatırım hesabımın, mobil uygulama veya internet şubesi üzerinden kapatılabilmesini talep ediyorum.",,Çözülmedi,,"İş Bankası’nda bulunan yatırım hesabımı kapatmak istiyorum ancak hesabımda kalan 1-2 TL değerindeki küsurlu hisse senedi payları nedeniyle bu işlemi gerçekleştiremiyorum. Mobil uygulama üzerinden birçok işlem yapılabiliyorken, bu küçük paylar için şubeye gitmem gerektiği söyleniyor. Özellikle günümü",Hisse,0.0,0.0,https://www.sikayetvar.com/is-bankasi/kusur-hisse-senetleri-nedeniyle-yatirim-hesabimi-dijital-olarak-kapatamiyorum,IsBank,İşBankası,2025-11,87
İş Bank,34181117,2025-11-09,09 Kasım 2025 14:20,Erhan,Onayım Olmadan Kredi Kartı Limit Artışı Ve Mağduriyet,"İş Bankası Maximum kredi kartımın limitini bilinçli şekilde 30.000 TL’ye düşürdüm ve otomatik limit artışını da kapattım. Amacım, asgari ödeme tutarının yüzde 20 olmasıydı. Ancak yaklaşık 8-10 gün önce, hesap kesiminden hemen önce, limitim onayım olmadan 175.000 TL’ye yükseltildi. Böylece asgari ödeme tutarı yüzde 40’a çıktı ve ödeme planım tamamen değişti.
Bu süreçte bankayla iletişime geçmedim. Kartım Gaziantep şubesine bağlı ve son ekstremde asgari ödeme tutarı yaklaşık 9.000 TL olarak görünüyor. Kartımı henüz iptal etmedim, borcumu bitirdikten sonra iptal edeceğim. Bu durum ilk kez başıma geldi.
Böyle büyük bir bankanın, müşterisinin onayı olmadan limit artırıp asgari ödeme oranını yükseltmesini doğru bulmuyorum. Ben ödememi yüzde 20’lik asgari ödeme tutarına göre ayarlamıştım. Limit artışının onayım olmadan yapılması nedeniyle mağdur edildim. Bu konuda telafi edilmesini ve mağduriyetimin giderilmesini talep ediyorum.",,Çözülmedi,1.0,"İş Bankası Maximum kredi kartımın limitini bilinçli şekilde 30.000 TL’ye düşürdüm ve otomatik limit artışını da kapattım. Amacım, asgari ödeme tutarının yüzde 20 olmasıydı. Ancak yaklaşık 8-10 gün önce, hesap kesiminden hemen önce, limitim onayım olmadan 175.000 TL’ye yükseltildi. Böylece asgari öde",Maximum Kart,0.0,0.0,https://www.sikayetvar.com/is-bankasi/onayim-olmadan-kredi-karti-limit-artisi-ve-magduriyet,IsBank,İşBankası,2025-11,127
